source_dataset,fold,split_type,task_id,impl_index,char_lev_raw,char_lev_norm,token_lev_raw,token_lev_norm,ast_changed_nodes,ast_norm_ratio,codebert_cosine,unixcoder_cosine
phase2/s8_single_logical,0,test,BigCodeBench/193,3,240,0.1777777777777777,1,0.0028735632183908,2,0.0027322404371584,0.9909021854400636,0.9666692018508912
phase2/s8_single_logical,0,test,BigCodeBench/202,1,48,0.0692640692640692,8,0.0747663551401869,9,0.0376569037656903,0.9989097118377686,0.9763599038124084
phase2/s8_single_logical,0,test,BigCodeBench/202,2,50,0.0721500721500721,10,0.0934579439252336,11,0.0464135021097046,0.999018669128418,0.9630963802337646
phase2/s8_single_logical,0,test,BigCodeBench/202,3,24,0.0346320346320346,2,0.0186915887850467,4,0.0161290322580645,0.9991650581359864,0.978019654750824
phase2/s8_single_logical,0,test,BigCodeBench/208,1,25,0.0549450549450549,9,0.0769230769230769,2,0.008,0.9981533288955688,0.9834624528884888
phase2/s8_single_logical,0,test,BigCodeBench/208,2,25,0.0549450549450549,9,0.0769230769230769,2,0.008,0.9981144666671752,0.9836699962615968
phase2/s8_single_logical,0,test,BigCodeBench/208,3,27,0.0593406593406593,9,0.0775862068965517,4,0.0161290322580645,0.9981971979141236,0.9770374298095704
phase2/s8_single_logical,0,test,BigCodeBench/217,1,25,0.0479846449136276,4,0.028169014084507,2,0.0064935064935064,0.9986757040023804,0.987889051437378
phase2/s8_single_logical,0,test,BigCodeBench/217,2,25,0.0479846449136276,4,0.028169014084507,2,0.0064935064935064,0.9986997842788696,0.988033652305603
phase2/s8_single_logical,0,test,BigCodeBench/217,3,25,0.0479846449136276,4,0.028169014084507,2,0.0064935064935064,0.9987578988075256,0.9870471954345704
phase2/s8_single_logical,0,test,BigCodeBench/220,1,5,0.0181818181818181,1,0.0133333333333333,2,0.0116279069767441,0.9986742734909058,0.990470051765442
phase2/s8_single_logical,0,test,BigCodeBench/220,2,5,0.0181818181818181,1,0.0133333333333333,2,0.0116279069767441,0.9983642101287842,0.9891486167907716
phase2/s8_single_logical,0,test,BigCodeBench/220,3,5,0.0181818181818181,1,0.0133333333333333,2,0.0116279069767441,0.9985895156860352,0.9908499717712402
phase2/s8_single_logical,0,test,BigCodeBench/230,1,21,0.0393996247654784,3,0.0260869565217391,2,0.0087719298245614,0.9985105991363524,0.993383765220642
phase2/s8_single_logical,0,test,BigCodeBench/230,2,21,0.0393996247654784,3,0.0260869565217391,2,0.0087719298245614,0.9983927607536316,0.9928756952285768
phase2/s8_single_logical,0,test,BigCodeBench/230,3,21,0.0393996247654784,3,0.0260869565217391,2,0.0087719298245614,0.9984284043312072,0.9933031797409058
phase2/s8_single_logical,0,test,BigCodeBench/235,1,130,0.1808066759388039,1,0.0052356020942408,2,0.0046511627906976,0.9909124970436096,0.9730855822563172
phase2/s8_single_logical,0,test,BigCodeBench/235,2,130,0.1808066759388039,1,0.0052356020942408,2,0.0046511627906976,0.991140604019165,0.9652475714683532
phase2/s8_single_logical,0,test,BigCodeBench/235,3,130,0.1808066759388039,1,0.0052356020942408,2,0.0046511627906976,0.9909942150115968,0.965170919895172
phase2/s8_single_logical,0,test,BigCodeBench/242,1,43,0.0577181208053691,16,0.0930232558139534,4,0.0108695652173913,0.9983285069465636,0.972643494606018
phase2/s8_single_logical,0,test,BigCodeBench/242,2,39,0.0523489932885906,14,0.0818713450292397,2,0.0054054054054054,0.9984225630760192,0.9699503779411316
